SITE_ID	VISIT_NO	MONTH	DAY	YEAR	SITE_TYPE	LAKE_SAMP	TNT	LON_DD	LAT_DD	FLD_LON_DD	FLD_LAT_DD	FLD_SRC	ST	EPA_REG	NESLAKE	NESLAKE_ID	STRATUM	PANEL	MDCATY	WGT	WGT_NLA	ADJWGT_CAT	URBAN	WSA_ECO3	WSA_ECO9	ECO_LEV_3	NUT_REG	ECO_NUTA	LAKE_ORIGIN	ECO3_X_ORIGIN	REF_CLUSTER	RT_NLA	REF_NUTR	AREA_HA	LAKEAREA	LAKEPERIM	SLD	DEPTH_X	DEPTHMAX	ELEV_PT	HUC_2	HUC_8	REACHCODE	COM_ID	STATUS_VER	STATUS_FLD	STATUS_DSK	PERM_WATER	NON_SALINE	SRFC_AREA	METER_DEEP	OPEN_WATER	AQUACULTUR	DISPOSAL	SEWAGE	EVAPORATE	PHYS_ACCES	FLAG_INFO	COMMENT_INFO	SAMPLED_PROFILE	SAMPLED_SECCHI	SAMPLED_ASSESS	SAMPLED_PHAB	INDXSAMP_PHAB	SAMPLED_CHEM	INDXSAMP_CHEM	SAMPLED_CHLA	INDXSAMP_CHLA	SAMPLED_ZOOP	INDXSAMP_ZOOP	SAMPLED_PHYT	INDXSAMP_PHYT	SAMPLED_CORE	INDXSAMP_CORE	SAMPLED_INF	INDXSAMP_INF	SAMPLED_ENTE	INDXSAMP_ENTE	SAMPLED_MICR	INDXSAMP_MICR	SAMPLED_SDHG	INDXSAMP_SDHG	VISIT_ID	FID_1
NLA06608-0167	1	7	23	2007	PROB_Lake	Target_Sampled	Target	-94.03191284	44.9419591	-94.03497	44.94283	Index_site	MN	Region_5	NESLake	2784	NLALake	Panel_1	0.12642225	7.833853361	5.66008504	MN	FALSE	PLNLOW	UMW	51	VII	VII	NATURAL	PLNLOW NATURAL	E	TRASH	N	70.1956031	0.701956031	3.994632113	1.344983332	1	1	302.17	07	07010205	07010205001165	2354274	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7631	230
NLA06608-0167	2	8	29	2007	PROB_Lake	Target_Sampled	Target	-94.03191284	44.9419591	-94.03545	44.94202	Index_site	MN	Region_5	NESLake	2784	NLALake	Panel_1	0.12642225	7.833853361	5.66008504	MN	FALSE	PLNLOW	UMW	51	VII	VII	NATURAL	PLNLOW NATURAL	E	TRASH	N	70.1956031	0.701956031	3.994632113	1.344983332	1.1	1.1	302.17	07	07010205	07010205001165	2354274	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7632	231
NLA06608-0168	1	6	13	2007	PROB_Lake	Target_Sampled	Target	-94.85392322	37.75822313	-94.85423	37.75711	Index_site	KS	Region_7			NLALake	Panel_1	0.025545657	38.76875716	20.66911188	KS	FALSE	PLNLOW	TPL	40	IX	IX	MAN-MADE	PLNLOW MAN-MADE	C	SO-SO	N	24.03842122	0.240384212	2.990966681	1.720892226	4.1	4.1	276.12	10	10290104	10290104000592	7366433	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7633	232
NLA06608-0169	1	7	5	2007	PROB_Lake	Target_Sampled	Target	-111.5318192	38.51725431	-111.530736	38.520197	Index_site	UT	Region_8			NLALake	Panel_1	0.069953892	14.15751627	4.518520298	UT	FALSE	WMTNS	WMT	19	II	II	MAN-MADE	WMTNS MAN-MADE	G	SO-SO	N	69.82449803	0.69824498	6.270353337	2.1168163	10	11	2435	14	14070003	14070003000754	4899771	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7634	233
NLA06608-0169	2	9	13	2007	PROB_Lake	Target_Sampled	Target	-111.5318192	38.51725431	-111.531292	38.521921	Index_site	UT	Region_8			NLALake	Panel_1	0.069953892	14.15751627	4.518520298	UT	FALSE	WMTNS	WMT	19	II	II	MAN-MADE	WMTNS MAN-MADE	G	SO-SO	N	69.82449803	0.69824498	6.270353337	2.1168163	5.6	5.6	2435	14	14070003	14070003000754	4899771	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7635	234
NLA06608-0170	1	9	21	2007	PROB_Lake	Target_Sampled	Target	-86.10688883	43.9911006	-86.10782	43.99153	Index_site	MI	Region_5			NLALake	Panel_1	0.015710232	63.04002137	30.12411154	MI_LP	FALSE	PLNLOW	UMW	50	VIII	VIII	NATURAL	PLNLOW NATURAL	E	SO-SO	N	50.9227675	0.509227675	3.213812613	1.270455974	3.4	3.4	214.91	04	04060101	04060101001409	8990546	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES, CLEAR TO BOTTOM	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7636	235
NLA06608-0173	1	7	11	2007	PROB_Lake	Target_Sampled	Target	-115.5092281	33.07333126	-115.510706	33.078238	Index_site	CA	Region_9			NLALake	Panel_1	0.010462448	94.65980894	56.58094452	CA	TRUE	WMTNS	XER	81	III	III	MAN-MADE	WMTNS MAN-MADE	G	TRASH	N	21.04453369	0.210445337	2.571203351	1.581109106	2.8	2.8	0	18	18100200	18100200005302	22597893	Target_Sampled		Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7637	238
NLA06608-0174	1	7	25	2007	PROB_Lake	Target_Sampled	Target	-96.0363618	46.25212358	-96.03529	46.25191	Index_site	MN	Region_5			NLALake	Panel_1	0.006785479	145.9548217	105.454706	MN	TRUE	PLNLOW	UMW	51	VII	VII	NATURAL	PLNLOW NATURAL	C	SO-SO	N	68.56302121	0.685630212	3.123260381	1.064040815	13.7	13.7	363.27	09	09020103	09020103003626	6657651	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES, PARTIAL PROFILE	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7638	240
NLA06608-0174	2	8	28	2007	PROB_Lake	Target_Sampled	Target	-96.0363618	46.25212358	-96.03619	46.25217	Index_site	MN	Region_5			NLALake	Panel_1	0.006785479	145.9548217	105.454706	MN	TRUE	PLNLOW	UMW	51	VII	VII	NATURAL	PLNLOW NATURAL	C	SO-SO	N	68.56302121	0.685630212	3.123260381	1.064040815	13.5	13.5	363.27	09	09020103	09020103003626	6657651	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7639	239
NLA06608-0175	1	8	30	2007	PROB_Lake	Target_Sampled	Target	-84.68705386	39.68102041	-84.686731	39.688423	Index_site	OH	Region_5			NLALake	Panel_1	0.070262915	14.09525025	12.07314468	OH	FALSE	PLNLOW	TPL	55	VI	VI	MAN-MADE	PLNLOW MAN-MADE	C	SO-SO	N	82.48245998	0.8248246	11.4149771	3.545596501	6.6	6.6	311.68	05	05080002	05080002001687	3881496	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7640	241
NLA06608-0176	1	9	7	2007	PROB_Lake	Target_Sampled	Target	-90.45779851	35.14239477	-90.45391	35.13336	Index_site	AR	Region_6	NESLake	502	NLALake	Panel_1	0.12642225	7.833853361	3.801481249	AR	TRUE	PLNLOW	CPL	73	X	CPL	NATURAL	PLNLOW NATURAL	D	SO-SO	N	44.88178132	0.448817813	10.22897772	4.307172428	2.2	2.2	58.08	08	08020203	08020203005941	3673364	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7641	242
NLA06608-0177	1	8	22	2007	PROB_Lake	Target_Sampled	Target	-73.05232335	43.89203643	-73.053333	43.89833	Index_site	VT	Region_1			NLALake	Panel_1	0.034172212	28.98183392	86.19350435	VT	FALSE	EHIGH	NAP	58	VIII	VIII	MAN-MADE	EHIGH MAN-MADE	B	REF	N	41.12619495	0.411261949	3.479406297	1.530526834	19	19	384.73	02	02010002	02010002000509	22221219	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7642	243
NLA06608-0179	1	6	4	2007	PROB_Lake	Target_Sampled	Target	-101.0545158	44.36456222	-101.05303	44.36405	Index_site	SD	Region_8			NLALake	Panel_1	0.024635456	40.20113804	20.30803203	SD	FALSE	PLNLOW	NPL	43	IV	IVman	MAN-MADE	PLNLOW MAN-MADE	E	TRASH	N	10.57223489	0.105722349	2.223440745	1.929022201	2	2	597.43	10	10140102	10140102004639	16123197	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7643	246
NLA06608-0179	2	8	29	2007	PROB_Lake	Target_Sampled	Target	-101.0545158	44.36456222	-101.05266	44.36397	Index_site	SD	Region_8			NLALake	Panel_1	0.024635456	40.20113804	20.30803203	SD	FALSE	PLNLOW	NPL	43	IV	IVman	MAN-MADE	PLNLOW MAN-MADE	E	TRASH	N	10.57223489	0.105722349	2.223440745	1.929022201	1.7	1.7	597.43	10	10140102	10140102004639	16123197	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7644	245
NLA06608-0180	1	8	29	2007	PROB_Lake	Target_Sampled	Target	-98.88132868	34.51894059	-98.88272	34.52772	Index_site	OK	Region_6			NLALake	Panel_1	0.07157412	13.83703171	3.800212608	OK	FALSE	PLNLOW	SPL	27	V	V	MAN-MADE	PLNLOW MAN-MADE	C	SO-SO	Y	416.4717949	4.164717949	22.36246927	3.091163861	4.3	4.3	365.88	11	11130203	11130203000784	572364	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7645	247
NLA06608-0181	1	9	20	2007	PROB_Lake	Target_Sampled	Target	-119.0740544	37.78861101	-119.07026	37.78793	Index_site	CA	Region_9			NLALake	Panel_1	0.025732052	38.48792767	23.00536336	CA	FALSE	WMTNS	XER	13	III	III	NATURAL	WMTNS NATURAL	F	SO-SO	Y	118.8168936	1.188168936	4.627394089	1.197546701	40	40	2323.16	18	18090101	18090101000579	20287024	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	NO	YES	7646	248
NLA06608-0183	1	7	25	2007	PROB_Lake	Target_Sampled	Target	-92.42496232	45.32624711	-92.419722	45.326111	Index_site	WI	Region_5	NESLake	5550	NLALake	Panel_1	0.12642225	7.833853361	7.527925891	WI	TRUE	PLNLOW	UMW	51	VII	VII	NATURAL	PLNLOW NATURAL	C	SO-SO	N	577.5641342	5.775641342	22.08690702	2.592566247	9	9	310.94	07	07030005	07030005003243	2646860	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7647	250
NLA06608-0184	1	6	15	2007	PROB_Lake	Target_Sampled	Target	-94.74900513	38.83461964	-94.74848	38.83376	Index_site	KS	Region_7			NLALake	Panel_1	0.016872426	58.69774671	31.29402083	KS	TRUE	PLNLOW	TPL	40	IX	IX	MAN-MADE	PLNLOW MAN-MADE	E	SO-SO	N	14.95251132	0.149525113	1.761466403	1.285027324	2	2	303.84	10	10300101	10300101004141	4392387	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7648	251
NLA06608-0185	1	8	14	2007	PROB_Lake	Target_Sampled	Target	-75.45750462	41.11130456	-75.4575	41.11194	Index_site	PA	Region_3	NESLake	4224	NLALake	Panel_1	0.12642225	7.833853361	3.283942861	PA	TRUE	EHIGH	NAP	62	VIII	VIII	MAN-MADE	EHIGH MAN-MADE	B	SO-SO	N	97.57104386	0.975710439	8.492040631	2.425194953	2.5	2.5	533.22	02	02040106	02040106001167	4185101	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES, CLEAR TO BOTTOM	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7649	252
NLA06608-0189	1	6	11	2007	PROB_Lake	Target_Sampled	Target	-80.57939847	40.02942387	-80.57854	40.03041	Index_site	WV	Region_3			NLALake	Panel_1	0.185293487	5.344890358	16.30617827	WV	TRUE	EHIGH	SAP	70	XI	XI	MAN-MADE	EHIGH MAN-MADE	B	SO-SO	N	14.39709779	0.143970978	2.866744638	2.131309886	4.1	4.5	264.46	05	05030106	05030106001796	19451411	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7650	257
NLA06608-0189	2	7	10	2007	PROB_Lake	Target_Sampled	Target	-80.57939847	40.02942387	-80.57852	40.03048	Index_site	WV	Region_3			NLALake	Panel_1	0.185293487	5.344890358	16.30617827	WV	TRUE	EHIGH	SAP	70	XI	XI	MAN-MADE	EHIGH MAN-MADE	B	SO-SO	N	14.39709779	0.143970978	2.866744638	2.131309886	3.7	3.7	264.46	05	05030106	05030106001796	19451411	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7651	256
NLA06608-0190	1	8	14	2007	PROB_Lake	Target_Sampled	Target	-93.75949137	47.67254307	-93.75956	47.67268	Index_site	MN	Region_5			NLALake	Panel_1	0.001312891	754.345388	545.0266745	MN	FALSE	PLNLOW	UMW	50	VIII	VIII	NATURAL	PLNLOW NATURAL	C	SO-SO	N	6.588803111	0.065888031	1.007239885	1.106941623	6.2	6.2	416	09	09030006	09030006001410	22238100	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7652	258
NLA06608-0191	1	7	21	2007	PROB_Lake	Target_Sampled	Target	-83.66709127	35.16783478	-83.66223	35.16604	Index_site	NC	Region_4			NLALake	Panel_1	0.058962511	16.79666209	12.73431006	NC	FALSE	EHIGH	SAP	66	XI	XI	MAN-MADE	EHIGH MAN-MADE	A	REF	Y	640.0317026	6.400317026	45.14520922	5.033916354	44	44	916.56	06	06010202	06010202000889	19735013	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7653	259
NLA06608-0193	1	7	11	2007	PROB_Lake	Target_Sampled	Target	-121.1758404	48.70438576	-121.155307	48.713567	Index_site	WA	Region_10			NLALake	Panel_1	0.037219563	26.60894707	7.93829747	WA	FALSE	WMTNS	WMT	77	II	II	MAN-MADE	WMTNS MAN-MADE	F	SO-SO	N	81.434119	0.81434119	12.32532835	3.852923308	2	2	268.82	17	17110005	17110005001300	24260721	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES, CLEAR TO BOTTOM	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	NO	YES	7654	261
NLA06608-0195	1	6	12	2007	PROB_Lake	Target_Sampled	Target	-99.08101063	46.89197546	-99.0875	46.888889	Index_site	ND	Region_8			NLALake	Panel_1	0.001312891	754.345388	679.7800111	ND	FALSE	PLNLOW	NPL	42	V	V	NATURAL	PLNLOW NATURAL	E	SO-SO	N	6.30593343	0.063059334	1.228151104	1.379660339	1.9	1.9	570.45	10	10160002	10160002003159	11501264	Target_Sampled	Sampleable	Do_Field													YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7655	263
NLA06608-0196	1	6	21	2007	PROB_Lake	Target_Sampled	Target	-88.06164584	38.77692521	-88.06881	38.77505	Index_site	IL	Region_5			NLALake	Panel_1	0.032218819	30.73897208	18.46787247	IL	TRUE	PLNLOW	TPL	72	IX	IX	MAN-MADE	PLNLOW MAN-MADE	C	SO-SO	N	52.2621923	0.522621923	8.298862636	3.238320524	6.7	6.7	143.41	05	05120114	05120114002448	10432760	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	NO	YES	7656	264
NLA06608-0198	1	7	24	2007	PROB_Lake	Target_Sampled	Target	-70.08954132	41.71307603	-70.089643	41.71325	Index_site	MA	Region_1			NLALake	Panel_1	0.020112059	49.24276344	31.59404086	MA	TRUE	PLNLOW	CPL	84	XIV	CPL	NATURAL	PLNLOW NATURAL	D	SO-SO	N	65.07224916	0.650722492	3.220261112	1.12612927	7.2	7.2	6.13	01	01090002	01090002003165	5878063	Target_Sampled		Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7657	266
NLA06608-0201	1	9	18	2007	PROB_Lake	Target_Sampled	Target	-120.4416484	39.11225012	-120.43717	39.10952	Index_site	CA	Region_9			NLALake	Panel_1	0.023867816	41.49409224	24.80223611	CA	FALSE	WMTNS	WMT	5	II	II	MAN-MADE	WMTNS MAN-MADE	F	REF	N	574.7259015	5.747259015	14.56209342	1.713517309	18	18	1592.46	18	18020128	18020128001258	14991593	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	NO	YES	7658	269
NLA06608-0203	1	8	2	2007	PROB_Lake	Target_Sampled	Target	-87.31609868	34.00633269	-87.12711	33.96683	Index_site	AL	Region_4			NLALake	Panel_1	0.04996823	10.0064041	3.129717786	AL	FALSE	EHIGH	SAP	68	XI	XI	MAN-MADE	EHIGH MAN-MADE	A	REF	N	471.993514	4.71993514	77.08241799	10.00880855	49	49	155.33	03	03160110	03160110001148	19626282	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES, PARTIAL	NOT DONE	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7660	271
NLA06608-0204	1	9	12	2007	PROB_Lake	Target_Sampled	Target	-99.24197456	35.43592446	-99.23938	35.42553	Index_site	OK	Region_6			NLALake	Panel_1	0.02910147	34.0317304	9.346499571	OK	FALSE	PLNLOW	SPL	27	V	V	MAN-MADE	PLNLOW MAN-MADE	C	SO-SO	Y	35.7705532	0.357705532	3.250577621	1.533178713	2.6	2.6	547.83	11	11130302	11130302002381	680133	Target_Sampled	Sampleable	Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7661	272
NLA06608-0207	1	7	18	2007	PROB_Lake	Target_Sampled	Target	-84.81807605	32.60301252	-84.8179	32.60341	Index_site	GA	Region_4			NLALake	Panel_1	0.001312891	754.345388	402.5352728	GA	FALSE	EHIGH	SAP	45	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	SO-SO	N	7.39308686	0.073930869	1.164496742	1.20814884	3.8	3.8	189.95	03	03130003	03130003004590	3429164	Target_Sampled	Sampleable	Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7662	275
NLA06608-0207	2	9	5	2007	PROB_Lake	Target_Sampled	Target	-84.81807605	32.60301252	-84.81803	32.60346	Index_site	GA	Region_4			NLALake	Panel_1	0.001312891	754.345388	402.5352728	GA	FALSE	EHIGH	SAP	45	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	SO-SO	N	7.39308686	0.073930869	1.164496742	1.20814884	3.6	3.6	189.95	03	03130003	03130003004590	3429164	Target_Sampled	Sampleable	Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7663	276
NLA06608-0208	1	9	6	2007	PROB_Lake	Target_Sampled	Target	-90.96329594	35.58384499	-90.96453	35.58721	Index_site	AR	Region_6			NLALake	Panel_1	0.0153186	64.65169053	31.37309035	AR	FALSE	PLNLOW	CPL	73	X	CPL	MAN-MADE	PLNLOW MAN-MADE	D	SO-SO	N	95.89271234	0.958927123	3.883139932	1.118627026	3.9	3.9	69.01	08	08020302	08020302003264	9272602	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7664	277
NLA06608-0209	1	7	19	2007	PROB_Lake	Target_Sampled	Target	-122.0836788	47.57601003	-122.082704	47.576139	Index_site	WA	Region_10	NESLake	5311	NLALake	Panel_1	0.12642225	7.833853361	2.337088279	WA	TRUE	WMTNS	WMT	2	II	II	NATURAL	WMTNS NATURAL	F	TRASH	N	1934.331091	19.34331091	31.37929103	2.012670999	27.6	27.6	9.1	17	17110012	17110012000406	24539662	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7665	278
NLA06608-0209	2	9	27	2007	PROB_Lake	Target_Sampled	Target	-122.0836788	47.57601003	-122.085623	47.576519	Index_site	WA	Region_10	NESLake	5311	NLALake	Panel_1	0.12642225	7.833853361	2.337088279	WA	TRUE	WMTNS	WMT	2	II	II	NATURAL	WMTNS NATURAL	F	TRASH	N	1934.331091	19.34331091	31.37929103	2.012670999	26.5	26.5	9.1	17	17110012	17110012000406	24539662	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7666	279
NLA06608-0211	1	8	7	2007	PROB_Lake	Target_Sampled	Target	-95.76982211	47.46534213	-95.77022	47.46532	Index_site	MN	Region_5			NLALake	Panel_1	0.006785479	145.9548217	105.454706	MN	FALSE	PLNLOW	UMW	51	VII	VII	NATURAL	PLNLOW NATURAL	E	REF	N	57.96213093	0.579621309	3.003512582	1.112890286	1.4	1.4	387.71	09	09020301	09020301001133	9401350	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES, CLEAR TO BOTTOM	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7667	281
NLA06608-0212	1	7	12	2007	PROB_Lake	Target_Sampled	Target	-86.46847503	39.02766863	-86.486944	39.018611	Launch_site	IN	Region_5	NESLake	1828	NLALake	Panel_1	0.12642225	7.833853361	2.451426407	IN	TRUE	EHIGH	SAP	71	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	SO-SO	N	2761.794457	27.61794457	91.18767065	4.894806332	12.2	13.2	172.67	05	05120208	05120208000847	18470130	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7668	282
NLA06608-0215	1	8	22	2007	PROB_Lake	Target_Sampled	Target	-94.96441345	45.2593824	-94.96179	45.2589	Index_site	MN	Region_5	NESLake	27B3	NLALake	Panel_1	0.12642225	7.833853361	5.66008504	MN	TRUE	PLNLOW	UMW	51	VII	VII	NATURAL	PLNLOW NATURAL	C	SO-SO	N	385.3673642	3.853673642	13.99729595	2.011415288	9.8	9.8	355.29	07	07010204	07010204001620	4251590	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7669	285
