"site_id"	"resampled"	"type"	"stratified"	"deltaT"	"epithick"	"thermodepth"	"anoxiaV"	"hypoxiaV"	"schmidth_stability"	"month"	"year"	"lat"	"lon"	"X"	"Y"	"elevation"	"ECO9"	"lake_origin"	"area"	"volume"	"WALA_ratio"	"depth"	"SDI"	"forest"	"agric"	"precip"	"avgtemp"	"mintemp"	"maxtemp"	"chla"	"color"	"TN"	"TP"	"DOC"	"cond"	"turb"	"nutrient_color"
"NLA06608-0681-2007-1"	"NLA06608-0681"	"1"	"2"	1	1.41304857540404	0.583817077686465	2.46618718429614	0	0	4.63405214587984	"6"	"2007"	38.82349927	-80.61407853	4382488.8964813	1414353.65936739	"238.52"	"SAP"	"man-made"	3.343315616	5014973.424	124.14047618291	4.5	7.98337186764656	89.7	4.5	84.5125733333333	8.49555555555556	2.02777777777778	14.9737037037037	3.435	4	249	9	1.74	56.11	2.84	"blue"
"NLA06608-0681-2012-1"	"NLA06608-0681"	"1"	"1"	1	10.5153636240029	1.06229534159161	3.4513967552378	0	139304.8165	24.8360678094693	"6"	"2012"	38.8217063	-80.58970118	4384890.42348082	1414154.61800537	"238.52"	"SAP"	"man-made"	3.343315596	8915508.256	126.36009996566	8	7.98337186221219	90.144055	3.94928	91.84132	10.8074074074074	4.24074074074074	17.3603703703704	2.232	14	128	16	1.67	53.3	3.09	"blue"
"NLA06608-0686-2007-1"	"NLA06608-0686"	"0"	"5"	0	0	0.5	NA	0	0	-0.000974226640489087	"7"	"2007"	45.99294588	-95.68760607	2890117.62241396	2210745.54314728	"405.58"	"UMW"	"natural"	0.152657313	25442.8855	146.196607299121	0.5	1.11266289910276	10.1	71.8	64.8275733333333	8.00703703703704	1.81740740740741	14.2188888888889	4.208	40	1343	122	18.17	553.4	1.3	"murky"
"NLA06608-0687-2007-1"	"NLA06608-0687"	"1"	"1"	1	8.90579115143227	7.81518670399734	8.56024784235451	295.557999999999	2364.464	32.8878366709066	"8"	"2007"	38.99691941	-108.0510627	1657991.90184249	1433605.68264399	"3070.94"	"WMT"	"man-made"	0.149847906	649340.926	37.4589281080778	13	1.18086131026752	77.5	0	46.2771066666667	13.8237037037037	5.82555555555556	21.8325925925926	2.28	5	198	13	1.97	81.22	1.06	"blue"
"NLA06608-0687-2012-1"	"NLA06608-0687"	"1"	"1"	1	10.442942119798	3.93441791634151	5.69251648494843	0	2774.93429259259	26.2765954036943	"6"	"2012"	38.99724122	-108.0511795	1657980.23889361	1433641.40851803	"3070.94"	"WMT"	"man-made"	0.1498464518	599385.8072	37.4543424627939	12	1.18087129379526	77.261064	0	23.02764	8.55740740740741	0.32	16.7840740740741	0.92	14	135	29	1.62	81.8	0.27	"blue"
"NLA06608-0690-2007-1"	"NLA06608-0690"	"1"	"6"	0	1.29341618191433	0	2.29566507865146	0	0	1.17848979515966	"7"	"2007"	41.98943091	-71.5975535	5267388.97383793	1765906.62806388	"75.77"	"NAP"	"man-made"	0.243418065	243418.065	920.553276520377	3	1.38521561097142	71	5.2	115.065386666667	8.72407407407407	3.26296296296296	14.1951851851852	4.608	33	479	15	3.98	137.9	1.1	"brown"
"NLA06608-0690-2012-1"	"NLA06608-0690"	"1"	"6"	0	0.825117726873653	0	2.93303624099716	0	201.172057851239	1.68099782815002	"7"	"2012"	41.989894	-71.596922	5267450.69344454	1765958.06489782	"75.77"	"NAP"	"man-made"	0.24341819	267760.009	918.619177521884	3.3	1.38521878424532	71.601584	4.40162	82.3501866666667	13.3592592592593	7.91407407407407	18.8007407407407	3.064	36	283	20	4.3	143.2	1.1	"brown"
"NLA06608-0692-2007-1"	"NLA06608-0692"	"0"	"2"	1	0.729035207771826	2.92957042757428	5.3	0	3805.22453333333	1.08086437509153	"7"	"2007"	40.67141407	-99.05552208	2555029.18949903	1619527.27344775	"648.47"	"SPL"	"man-made"	0.087401251	163149.001866667	10.0930148356801	5.6	2.09869750735504	0	35.5	79.62392	11.7907407407407	5.02814814814815	18.5644444444444	13.76	14	631	23	5.14	796.6	2.7	"blue"
"NLA06608-0693-2007-1"	"NLA06608-0693"	"1"	"5"	0	0	4.5	NA	0	0	0.0871024313947698	"7"	"2007"	37.14727752	-119.5155897	511960.536314428	1228299.38105415	"300.34"	"XER"	"man-made"	0.697719216	1046578.824	5424.18469810354	4.5	3.33307555018313	56.1	0	15.5414133333333	17.5559259259259	9.66777777777778	25.442962962963	1.464	6	79	4	1.59	31.29	0.743	"blue"
"NLA06608-0693-2012-1"	"NLA06608-0693"	"1"	"5"	0	0	13.5	NA	0	0	3.54267738631088	"8"	"2012"	37.14922318	-119.5111573	512403.950327011	1228515.3112236	"300.34"	"XER"	"man-made"	0.6977191048	3139735.9716	5423.92150928426	13.5	3.33307809741572	56.138921	0	33.0978933333333	17.9555555555556	10.1685185185185	25.7244444444444	9	5	156	4.8	1.49	29	NA	"blue"
"NLA06608-0696-2007-1"	"NLA06608-0696"	"0"	"2"	1	2.37218409374999	0.423518486350885	1.11799429631309	0	13865.1092302105	4.48426727538748	"7"	"2007"	34.94582155	-97.4757382	2712268.74244613	984026.031109561	"307.94"	"SPL"	"man-made"	0.121611937	153636.413743333	56.5895268981695	3.79	1.89495059331183	9.1	37.4	135.825653333333	17.7259259259259	11.9025925925926	23.5492592592593	32.616	40	829	252	9.29	183.1	12.6	"murky"
"NLA06608-0707-2007-1"	"NLA06608-0707"	"1"	"5"	0	0	3	NA	0	0	0.0505848987591307	"7"	"2007"	46.89269882	-99.41665043	2519071.10021376	2310762.04973076	"527.1"	"NPL"	"natural"	0.43218989	432189.89	118.411446991506	3	2.79461663915463	0	33.8	65.7741466666667	7.85481481481481	1.37888888888889	14.337037037037	5.6	26	4034	127	37.93	9379	3	"murky"
"NLA06608-0707-2012-1"	"NLA06608-0707"	"1"	"5"	0	0	4	NA	0	0	0.0355965768673601	"7"	"2012"	46.89273141	-99.416505	2519085.58192653	2310765.67272027	"527.1"	"NPL"	"natural"	0.1721388091	229518.412133333	1436.94092273213	4	1.89022886952716	0.094965	30.430764	46.48708	12.462962962963	5.33333333333333	19.6062962962963	13.46666667	34	2830	176	25.39	4010	2.66	"murky"
"NLA06608-0709-2007-1"	"NLA06608-0709"	"0"	"5"	0	0	1.6	NA	0	0	0.0478156786108111	"9"	"2007"	28.86654374	-81.68245579	4277194.28158286	309921.434936092	"18.92"	"CPL"	"natural"	0.395189832	210767.9104	152.481176767726	1.6	1.1147317278872	7.3	23.2	125.706293333333	26.4281481481481	20.6940740740741	32.1440740740741	98.462	31	2492	202	15.81	190.1	16	"murky"
"NLA06608-0710-2007-1"	"NLA06608-0710"	"1"	"2"	1	1.29379084737997	2.3156922253253	3.28118312262286	0	3176.2009375	1.00633158285664	"7"	"2007"	41.76026908	-70.65792119	5359180.23138893	1740453.42785515	"1.75"	"CPL"	"natural"	0.152457645	203276.86	14.3180168892154	4	1.12397127928514	45.2	13.5	118.670493333333	11.4940740740741	5.43074074074074	17.532962962963	7.44	14	302	21	2.94	175.5	3.17	"blue"
"NLA06608-0710-2012-1"	"NLA06608-0710"	"1"	"2"	1	0.56163509948043	1.9562718756308	4.05	0	4023.81149662502	0.619537913157252	"9"	"2012"	41.75998432	-70.65598838	5359368.95388334	1740421.79995264	"1.75"	"CPL"	"natural"	0.1524574108	208358.461426667	14.2800537400645	4.1	1.12397450579314	46.010749	12.112444	101.18344	18.1822222222222	12.1733333333333	24.1503703703704	15.5	20	224	36	2.41	200	1.45	"green"
"NLA06608-0711-2007-1"	"NLA06608-0711"	"0"	"3"	1	6.22738764580747	0	2.31735848617367	0	0	12.0834945353455	"9"	"2007"	30.75107327	-93.11140261	3146089.80779772	518820.172863722	"27.67"	"CPL"	"man-made"	6.24012216	12480244.32	87.5514032885536	6	2.76666838782074	35.7	14	131.568613333333	25.4055555555556	19.9577777777778	30.852962962963	16.32	25	523	74	6.76	50.55	8.67	"murky"
"NLA06608-0712-2007-1"	"NLA06608-0712"	"0"	"2"	1	0.588869123730618	1.70676508129229	3.5	0	2094.79691666667	0.847904044480445	"7"	"2007"	32.02985585	-97.62566712	2697350.4068602	660606.752909107	"234.15"	"SPL"	"man-made"	0.100550252	134067.002666667	51.21453503667	4	1.57305063596232	64.4	0	112.693026666667	20.7922222222222	14.6281481481481	26.9207407407407	3.056	18	417	14	6.54	355.2	0.909	"blue"
"NLA06608-0713-2007-1"	"NLA06608-0713"	"1"	"4"	1	0.458160230166321	0.5	0.5	0	0	3.08102786137976	"9"	"2007"	39.40384918	-120.0976296	453732.456617216	1478782.74439755	"1709.58"	"WMT"	"man-made"	3.858954529	13506340.8515	110.563297725761	10.5	3.05787206487054	60.7	0	8.10598666666667	21.1096296296296	12.9492592592593	29.2685185185185	1.652	7	138	7	2.01	71.25	1.86	"blue"
"NLA06608-0713-2012-1"	"NLA06608-0713"	"1"	"1"	1	6.07562005331491	5.47756265091281	8.13082880055666	0	0	49.2018517376326	"7"	"2012"	39.40604459	-120.0965946	453836.001550524	1479026.48588501	"1709.58"	"WMT"	"man-made"	3.858957227	19937945.6728333	115.507506531523	15.5	3.05787453282472	61.078614	0	42.2012533333333	16.2862962962963	8.70962962962963	23.8548148148148	1.508	6	140	40	1.77	64	1.33	"green"
"NLA06608-0715-2007-1"	"NLA06608-0715"	"1"	"1"	1	7.96955526333104	3.44360337725651	5.08511922797119	0	0	584.560521260764	"7"	"2007"	40.21848571	-105.3784913	1924764.77171763	1569232.66070881	"1951.04"	"WMT"	"man-made"	0.793960814	12174065.8146667	331.637455976511	46	2.45915917665973	69.7	0	38.8112	8.60962962962963	0.964814814814816	16.2651851851852	3.545	15	123	4	2.77	22.77	0.588	"blue"
"NLA06608-0715-2012-1"	"NLA06608-0715"	"1"	"1"	1	2.56929784449418	5.72767070932409	6.62270632665479	0	0	52.9338990468563	"8"	"2012"	40.2166095	-105.3725581	1925356.79596639	1569024.32857157	"1951.04"	"WMT"	"man-made"	0.7939618467	5213682.79333	331.406243355032	19.7	2.45916507037322	69.858394	0.012656	28.8103733333333	14.6985185185185	6.09555555555556	23.3044444444444	2.293333333	15	118	20	2.09	25.5	0.65	"blue"
"NLA06608-0717-2007-1"	"NLA06608-0717"	"0"	"5"	0	0	2	NA	0	0	0.044391135316857	"6"	"2007"	39.17533903	-75.53217241	4882106.99477026	1453413.31595943	"4.07"	"CPL"	"man-made"	0.691143701	460762.467333333	115.881941214422	2	2.4744678342313	24.1	53.2	84.1061733333333	9.68703703703704	3.90851851851852	15.4718518518519	216	35	2030	225	7.43	209.9	29	"murky"
"NLA06608-0718-2007-1"	"NLA06608-0718"	"0"	"5"	0	0	1	NA	0	0	0.0331692753561476	"7"	"2007"	46.47746767	-103.2176549	2140305.83577263	2264603.00494994	"846.96"	"NPL"	"natural"	0.64373918	214579.726666667	2.58662919507245	1	1.49810015089838	0	4.2	67.0441466666667	9.30814814814815	2.73666666666667	15.8837037037037	2.64	35	1869	616	27.63	3595	83.2	"murky"
"NLA06608-0720-2007-1"	"NLA06608-0720"	"0"	"2"	1	0.734584509491309	4.46474978864169	5.6883061784043	0	167525.7696	0.975700896385907	"6"	"2007"	39.78368053	-99.96360846	2464600.00049314	1520954.21782935	"702.53"	"SPL"	"man-made"	8.37628848	20940721.2	214.086656313442	7.5	3.42549448086658	0	64	94.4134933333333	11.9222222222222	5.65814814814815	18.2066666666667	19.2	9	1435	195	9.53	795.4	10.6	"green"
"NLA06608-0721-2007-1"	"NLA06608-0721"	"1"	"2"	1	1.63147907492351	0.620937401336089	1.61871603797426	0	0	3.36162509642179	"7"	"2007"	46.49728658	-122.4056376	222816.671966807	2266806.09157999	"238.87"	"WMT"	"man-made"	0.840328116	1120437.488	8.14515645219706	4	1.46105101297214	36.9	11	73.2722266666667	8.73222222222222	3.04925925925926	14.3907407407407	7.104	4	441	21	3.71	56.28	2.75	"blue"
"NLA06608-0721-2012-1"	"NLA06608-0721"	"1"	"2"	1	0.847417434715823	1	NA	0	22178.8359125738	1.40426210829777	"7"	"2012"	46.49649104	-122.4113066	222249.460616613	2266717.65853974	"238.87"	"WMT"	"man-made"	0.8403295981	1148450.45073667	8.26497154202655	4.1	1.46104833143945	33.860309	10.405598	102.40264	9.91222222222222	4.14333333333333	15.6714814814815	36.64	25	968	53	6.5	53.7	5.36	"murky"
"NLA06608-0723-2007-1"	"NLA06608-0723"	"1"	"3"	1	1.13636363636364	0	0.25	0	0	0.145323009760903	"8"	"2007"	42.92255989	-102.0383947	2257872.40740268	1869560.59968702	"1057.7"	"SPL"	"natural"	0.591068355	295534.1775	121.01442891491	1.5	1.26356819421655	0	3.6	90.45956	17.662962962963	10.7748148148148	24.5688888888889	5.646	28	1433	24	28.51	395.3	2.74	"brown"
"NLA06608-0723-2012-1"	"NLA06608-0723"	"1"	"5"	0	0	0.9	NA	0	0	-1.15929198181274e-13	"8"	"2012"	42.92365358	-102.0414043	2257572.42491167	1869682.09906336	"1057.7"	"SPL"	"natural"	0.5910681649	177320.44947	114.637011184403	0.9	1.26356453039814	0.034535	3.400322	44.0960933333333	18.9151851851852	10.7588888888889	27.0444444444444	5.28	30	1905	128	23.96	346	1.5	"murky"
"NLA06608-0724-2007-1"	"NLA06608-0724"	"0"	"2"	1	0.943310659159632	2.83233911644712	6.25	0	13333.0327189349	3.15061457842977	"8"	"2007"	39.18947102	-85.98220181	3852610.45641712	1454982.23485046	"207.12"	"TPL"	"man-made"	0.500729451	1084913.8105	3.58044760382988	6.5	3.68680269106824	25.1	22	82.5787866666667	17.887037037037	11.3492592592593	24.4351851851852	2.968	8	273	9	3.07	314	1.18	"blue"
"NLA06608-0726-2007-1"	"NLA06608-0726"	"1"	"1"	1	1.29914887229029	0.2	0.25	0	3634.02503263912	2.92856205827512	"8"	"2007"	43.83495077	-71.09335145	5316654.61722284	1970927.33657883	"124.81"	"NAP"	"natural"	0.120185048	220339.254666667	329.827633051326	5.5	1.31424928099016	86	1.9	114.408373333333	12.147037037037	5.66851851851852	18.6092592592593	1.504	21	202	6	2.76	52.39	0.681	"brown"
"NLA06608-0726-2012-1"	"NLA06608-0726"	"1"	"6"	0	3.20469064030959	0	2.42498723799228	175.676173812624	175.676173812624	9.14302203978257	"6"	"2012"	43.83668383	-71.09323178	5316666.30720627	1971119.89520627	"124.81"	"NAP"	"natural"	0.1201846407	220338.50795	329.942278333829	5.5	1.31424734500298	85.878347	1.586473	85.20176	6.24407407407407	0.131481481481482	12.3637037037037	2.344	27	145	22	2.95	45.6	0.64	"brown"
"NLA06608-0727-2007-1"	"NLA06608-0727"	"1"	"6"	0	1.24223602484473	0	1.26762352850996	0	539.455228604383	1.98589493582854	"6"	"2007"	45.63873346	-97.34187361	2725587.82824026	2171375.64012922	"559.28"	"TPL"	"natural"	0.292317302	331292.942266667	8.05099177126368	3.4	1.14585679675739	1.4	34.7	63.2206	6.40037037037037	-0.0562962962962965	12.8596296296296	130.4	26	3722	191	21.55	1284	34.8	"murky"
"NLA06608-0727-2012-1"	"NLA06608-0727"	"1"	"5"	0	0	3	NA	0	0	1.1267234866937e-12	"7"	"2012"	45.63874257	-97.34186672	2725588.51375294	2171376.65265343	"559.28"	"TPL"	"natural"	0.29231901	292319.01	7.95569190595102	3	1.14585633291036	1.470588	39.396285	49.39792	12.732962962963	5.15	20.3377777777778	90.72	20	3881	162	17.99	1228	34.34	"green"
"NLA06608-0731-2007-1"	"NLA06608-0731"	"0"	"6"	0	2.41449314044734	0	3.70551078515387	0	369.299715976331	16.8576639810469	"8"	"2007"	41.33744108	-85.59855169	3890545.12826101	1693492.23389474	"278.33"	"UMW"	"natural"	0.374469912	811351.476	43.8663492676015	6.5	3.4460139956361	6.7	82.5	81.5526266666667	17.2248148148148	10.7048148148148	23.7507407407407	2.88	11	1221	17	6.51	428.8	1.38	"blue"
"NLA06608-0733-2007-1"	"NLA06608-0733"	"0"	"3"	1	2	0	0.25	0	0	0.188564547330922	"6"	"2007"	37.30165688	-115.1266278	950935.495549552	1245432.68866936	"1021.29"	"XER"	"man-made"	1.850144512	740057.8048	2629.15010446492	1.2	1.60180332345415	15.3	1.1	15.6497866666667	10.5907407407407	2.56703703703704	18.6259259259259	2.847	21	993	28	9.7	1158	37.7	"brown"
"NLA06608-0734-2007-1"	"NLA06608-0734"	"1"	"3"	1	2.29944361065702	0	0.5	0	0	1.1576446359059	"7"	"2007"	47.12976263	-88.31643187	3621606.45950524	2337116.68488756	"189.3"	"UMW"	"natural"	0.692784569	692784.569	37.519796489578	3	1.65834526728921	51.5	0	63.0461866666667	11.2237037037037	4.65888888888889	17.7574074074074	3.152	33	364	16	12.5	55.55	1.68	"brown"
"NLA06608-0734-2012-1"	"NLA06608-0734"	"1"	"5"	0	0	3	NA	0	0	0.0161437401878901	"8"	"2012"	47.12988727	-88.31624411	3621625.05429029	2337130.54153683	"189.3"	"UMW"	"natural"	0.6927843573	692784.3573	38.9095046141078	3	1.65834953041827	48.111917	0.397316	71.8803066666667	14.9285185185185	8.14814814814815	21.6914814814815	3.568	85	514	36	16.05	54.9	2.37	"murky"
"NLA06608-0738-2007-1"	"NLA06608-0738"	"0"	"1"	1	15.577242283941	3.62430205880465	4.91268255295099	0	0	92.8353635481686	"8"	"2007"	43.17765587	-72.06616228	5221578.79333444	1897900.15919195	"427.87"	"NAP"	"natural"	0.769237037	3589772.83933333	7.94733497211991	14	1.92981258716757	78.2	0	114.134053333333	12.4248148148148	5.94037037037037	18.8937037037037	1.696	7	223	3	3.75	30.48	0.539	"blue"
"NLA06608-0743-2007-1"	"NLA06608-0743"	"0"	"2"	1	3.52019730811233	2.58575865058072	4.46153966477512	0	49730.5940625	19.8121082365554	"6"	"2007"	45.28365031	-93.84703784	3073029.562154	2131911.41821238	"284.76"	"UMW"	"natural"	0.35363978	943039.413333333	138.786922896514	8	2.0343091222914	21.6	46.2	60.67044	4.6637037037037	-1.37444444444445	10.7211111111111	6.032	5	406	5	6.07	420.4	6.66	"blue"
"NLA06608-0744-2007-1"	"NLA06608-0744"	"0"	"2"	1	1.37508500169202	0.567835553091329	1.69308752974266	3960.07207407408	3960.07207407408	2.15437036884352	"7"	"2007"	37.50728425	-96.22952255	2836233.14669911	1268254.29138661	"316.02"	"TPL"	"man-made"	0.106921946	106921.946	94.2067481637493	3	1.42821992979284	6.2	62.7	105.193253333333	15.7933333333333	9.41222222222222	22.1896296296296	97.488	27	1243	100	5.83	142.4	13.7	"murky"
"NLA06608-0749-2007-1"	"NLA06608-0749"	"1"	"6"	0	0.44596774193548	0	1.25	0	0	0.18240785169319	"7"	"2007"	38.21777874	-77.66963872	4672224.01678456	1347114.83194116	"70.84"	"SAP"	"man-made"	0.154487193	77243.5965	778.803452011715	1.5	3.0158790277025	69.1	21.9	79.55788	15.1337037037037	8.40592592592593	21.8385185185185	13.744	36	464	50	5.47	61.33	7.95	"murky"
"NLA06608-0749-2012-1"	"NLA06608-0749"	"1"	"6"	0	1.45144011544012	0	1.72560894418911	0	139038.95124	2.17912315341374	"7"	"2012"	38.21768841	-77.66992533	4672195.84801995	1347104.80525689	"70.84"	"SAP"	"man-made"	0.1544877236	139038.95124	778.448593328355	2.7	3.01584782947778	55.539091	12.606363	87.90432	16.102962962963	9.49259259259259	22.7044444444444	11.504	48	538	80	5.97	68	4.37	"murky"
"NLA06608-0751-2007-1"	"NLA06608-0751"	"1"	"1"	1	16.8821250353376	10.5178746490352	12.5873619599621	0	0	252.490510172569	"7"	"2007"	35.09506233	-84.60955737	3988290.83381657	1000582.94488602	"255.38"	"SAP"	"man-made"	7.446121139	59568969.112	206.693567599774	24	6.54012523143208	87.5	4.5	71.2961066666667	18.5288888888889	11.4907407407407	25.5566666666667	3.616	1	99	1	1.34	54	1.01	"blue"
"NLA06608-0751-2012-1"	"NLA06608-0751"	"1"	"1"	1	14.4304298696477	9.92948107984692	13.572464006767	0	0	330.638953135728	"9"	"2012"	35.10675102	-84.58794096	3990426.53320867	1001879.71648125	"255.38"	"SAP"	"man-made"	7.446118187	68504287.3204	206.756812292567	27.6	6.54011146766663	88.135298	3.816859	98.3742	23.0459259259259	16.4922222222222	29.6137037037037	3.384	5	131	21	0.9	57	0.58	"blue"
"NLA06608-0753-2007-1"	"NLA06608-0753"	"0"	"1"	1	15.8613241960896	3.51200763918946	5.43552304357349	0	114310.180226824	81.3375610630622	"7"	"2007"	42.34421131	-79.32038612	4509873.57706196	1805314.40181229	"397.87"	"NAP"	"natural"	0.463642091	2009115.72766667	32.7314589088936	13	2.1081647139855	53.7	20.9	87.9618933333333	9.2537037037037	2.96481481481481	15.5240740740741	8.8	6	367	15	3.06	293.5	2.46	"blue"
"NLA06608-0754-2007-1"	"NLA06608-0754"	"0"	"1"	1	14.2463327665418	4.91441077365617	6.97648360125078	0	0	311.605420252653	"7"	"2007"	42.00008215	-71.76889368	5250641.61129054	1767089.69518054	"178.4"	"NAP"	"natural"	1.257233774	9638792.26733333	4.28809348864979	23	2.05686410407128	61.4	0.2	109.58068	7.60740740740741	1.68259259259259	13.4996296296296	1.152	6	251	3	2.77	46.5	0.724	"blue"
"NLA06608-0755-2007-1"	"NLA06608-0755"	"0"	"2"	1	0.174904044688475	1.3134191350134	1.75	0	0	0.0150148515276251	"6"	"2007"	45.17198582	-100.0637661	2454624.14009845	2119501.44781545	"599.28"	"NPL"	"man-made"	0.153270774	102180.516	106.150826379986	2	1.89508319633475	0	38.6	61.68136	5.86592592592593	-0.571851851851852	12.3074074074074	114.6	48	2216	1104	16.6	1394	13.6	"murky"
"NLA06608-0756-2007-1"	"NLA06608-0756"	"1"	"2"	1	0.603208336065581	3.8512201302468	4.61753618793533	0	21569.1280828402	0.831346362476917	"6"	"2007"	34.51995909	-97.81889401	2678122.40917335	936782.68362647	"329.89"	"SPL"	"man-made"	0.810040588	1755087.94066667	34.6024495750329	6.5	1.81983495732644	26.8	2.4	119.98452	14.6540740740741	8.77703703703704	20.5311111111111	10.96	9	326	3	5.75	361.2	7.4	"blue"
"NLA06608-0756-2012-1"	"NLA06608-0756"	"1"	"1"	1	1.01164415676655	2.26971054624844	2.69380440851479	0	0	0.839926268979064	"5"	"2012"	34.51995876	-97.81886031	2678125.76279503	936782.647018972	"329.89"	"SPL"	"man-made"	0.8100411516	1350068.586	34.5971331238933	5	1.81983967010962	26.747808	2.431035	69.7704133333333	12.9388888888889	6.20888888888889	19.6674074074074	17.44	5	838	46	6.91	465	9	"green"
"NLA06608-0759-2007-1"	"NLA06608-0759"	"0"	"5"	0	0	0.9	NA	0	0	0.0413307277644091	"8"	"2007"	43.49635854	-94.58564751	2999647.29011037	1933307.80440572	"372.25"	"TPL"	"natural"	8.883375176	2665012.5528	47.8442847318059	0.9	1.81643399278296	1.2	84.9	70.2530133333333	13.3018518518519	6.87777777777778	19.7481481481481	185.4	20	4153	360	8.69	392.9	73.6	"green"
"NLA06608-0761-2007-1"	"NLA06608-0761"	"1"	"2"	1	1.25633378153318	1.65934308039422	2.77792889879925	0	0	2.82235779464538	"9"	"2007"	40.76263285	-74.28597177	5004290.78158813	1629656.97687075	"97.81"	"SAP"	"man-made"	0.219616429	366027.381666667	55.9866582658987	5	1.49796432548491	21	0.6	106.956013333333	19.4574074074074	13.3622222222222	25.5844444444444	54	19	403	12	5.25	381.8	13.3	"blue"
"NLA06608-0761-2012-1"	"NLA06608-0761"	"1"	NA	0	NA	NA	NA	NA	NA	0.76430690823475	"9"	"2012"	40.76302852	-74.28588089	5004299.68682797	1629700.91575773	"97.81"	"SAP"	"man-made"	0.2264279607	NA	53.2778793045622	NA	1.49931251077215	20.217845	0.514772	105.255906666667	21.3637037037037	15.5992592592593	27.1092592592593	35.76	16	965	57	5.17	445	9.58	"green"
"NLA06608-0762-2007-1"	"NLA06608-0762"	"1"	"3"	1	1.26274676155411	0	0.25	0	0	0.564130372568307	"8"	"2007"	47.61486601	-100.8270609	2378586.38044353	2391049.55710856	"568.2"	"NPL"	"natural"	0.347821593	382603.7523	127.241893834924	3.3	1.57065547914224	0.3	56.1	70.4663733333333	14.1596296296296	7.25777777777778	21.0548148148148	133.2	20	3940	264	16.29	1054	53.7	"green"
"NLA06608-0762-2012-1"	"NLA06608-0762"	"1"	"2"	1	1.2145862267575	4.54659720023485	5.5	0	0	0.679600110810871	"6"	"2012"	47.61488972	-100.8270091	2378591.5413795	2391052.19325338	"568.2"	"NPL"	"natural"	0.3478201734	695640.3468	125.726167279456	6	1.57065413270668	0.347815	57.681779	30.6899733333333	3.87074074074074	-2.86074074074074	10.6162962962963	41.4	15	2408	274	10.12	832	30.51	"green"
"NLA06608-0764-2007-1"	"NLA06608-0764"	"0"	"1"	1	2.08876842149056	2.77689931076362	3.54887747530674	0	0	10.1853511299572	"6"	"2007"	41.21443378	-101.6522363	2296360.20561677	1679831.1359798	"951.6"	"SPL"	"man-made"	2.022270082	6606082.26786667	37762.8828956784	9.8	2.49828008608766	9.9	8.2	75.5666933333333	9.12259259259259	2.50148148148148	15.7548148148148	24.264	4	1386	58	3.78	769.8	5.99	"green"
